id,tweet,tokenized,lemmatized,stemmed,label
901500004698816513,hurricane supplies between rain bands      spec s wines  spirits   finer foods in houston  tx  bwaaulykejk,hurricane supplies between rain bands spec s wines spirits finer foods in houston tx bwaaulykejk,hurricane supply between rain band spec s wine spirit finer food in houston tx bwaaulykejk,hurrican suppli between rain band spec s wine spirit finer food in houston tx bwaaulykejk,1
901499759168430080,shop  eyelashcandyco today for these gorgeous lashes  repost  eyelashcandyco     a girl is not,shop eyelashcandyco today for these gorgeous lashes repost eyelashcandyco a girl is not,shop eyelashcandyco today for these gorgeous lash repost eyelashcandyco a girl is not,shop eyelashcandyco today for these gorgeou lash repost eyelashcandyco a girl is not,0
901499548824109057,need water for  hurricaneharvey  check your local  craftbrewery  many breweries  like,need water for hurricaneharvey check your local craftbrewery many breweries like,need water for hurricaneharvey check your local craftbrewery many brewery like,need water for hurricaneharvey check your local craftbreweri mani breweri like,0
901499266048438272,there appears to be a brief break in the rain in the houston area for me to get a sho  4 mile,there appears to be a brief break in the rain in the houston area for me to get a sho 4 mile,there appears to be a brief break in the rain in the houston area for me to get a sho 4 mile,there appear to be a brief break in the rain in the houston area for me to get a sho 4 mile,0
901499245894742016,what is the good of n  am  energy independence if  pemex remains a gov t agency  not a real oil  pany,what is the good of n am energy independence if pemex remains a gov t agency not a real oil pany,what is the good of n am energy independence if pemex remains a gov t agency not a real oil pany,what is the good of n am energi independ if pemex remain a gov t agenc not a real oil pani,0
901498697942302720,hurricaneharvey be safe everyone   botox  juvederm  poutpa y  browlift,hurricaneharvey be safe everyone botox juvederm poutpa y browlift,hurricaneharvey be safe everyone botox juvederm poutpa y browlift,hurricaneharvey be safe everyon botox juvederm poutpa y browlift,1
901498545873801218,menu planning for tonight  we gave all the cooks off to rest and decided to get the band back,menu planning for tonight we gave all the cooks off to rest and decided to get the band back,menu planning for tonight we gave all the cook off to rest and decided to get the band back,menu plan for tonight we gave all the cook off to rest and decid to get the band back,0
901498521030983681,where s the hurricane  hardly any wind  5 mph  as seen from our backyard in houston  it s cooler  81f  not 95 pic     ujnmrj9mlq,where s the hurricane hardly any wind 5 mph as seen from our backyard in houston it s cooler 81f not 95 pic ujnmrj9mlq,where s the hurricane hardly any wind 5 mph a seen from our backyard in houston it s cooler 81f not 95 pic ujnmrj9mlq,where s the hurrican hardli ani wind 5 mph as seen from our backyard in houston it s cooler 81f not 95 pic ujnmrj9mlq,1
901498203756838912,a girl is not  plete without her lashes shop  vanity   eyelashcandyco  eyelashcandyco,a girl is not plete without her lashes shop vanity eyelashcandyco eyelashcandyco,a girl is not plete without her lash shop vanity eyelashcandyco eyelashcandyco,a girl is not plete without her lash shop vaniti eyelashcandyco eyelashcandyco,0
901498199990554625,harvey is weakening  but galveston and pa s of the houston area are still getting pounded with,harvey is weakening but galveston and pa s of the houston area are still getting pounded with,harvey is weakening but galveston and pa s of the houston area are still getting pounded with,harvey is weaken but galveston and pa s of the houston area are still get pound with,0
901498192474161152,during a calm period  we took a walk on buffalo bayou to see how it,during a calm period we took a walk on buffalo bayou to see how it,during a calm period we took a walk on buffalo bayou to see how it,dure a calm period we took a walk on buffalo bayou to see how it,0
901497866165800960,thought for today   htown  texas  houston  texas,thought for today htown texas houston texas,thought for today htown texas houston texas,thought for today htown texa houston texa,0
901497444948738050,i 10 and studemont  bayou reaching its banks  hurricaneharvey  abc13eyewitness  weatherchannel,i 10 and studemont bayou reaching its banks hurricaneharvey abc13eyewitness weatherchannel,i 10 and studemont bayou reaching it bank hurricaneharvey abc13eyewitness weatherchannel,i 10 and studemont bayou reach it bank hurricaneharvey abc13eyewit weatherchannel,0
901497397511163905,or west virginia lol 901496643496837121,or west virginia lol 901496643496837121,or west virginia lol 901496643496837121,or west virginia lol 901496643496837121,0
901497259929485314,more rain over  downtownhouston  hurricaneharvey  texas  staysafe  marketsquaretow,more rain over downtownhouston hurricaneharvey texas staysafe marketsquaretow,more rain over downtownhouston hurricaneharvey texas staysafe marketsquaretow,more rain over downtownhouston hurricaneharvey texa staysaf marketsquaretow,0
901496966986833926,had to get out of the house  water s highest i ve seen  hurricaneharvey   eldridge park   fmoxr9yjgj,had to get out of the house water s highest i ve seen hurricaneharvey eldridge park fmoxr9yjgj,had to get out of the house water s highest i ve seen hurricaneharvey eldridge park fmoxr9yjgj,had to get out of the hous water s highest i ve seen hurricaneharvey eldridg park fmoxr9yjgj,0
901496712665198594,por ac  les  pa o mi cover del concierto en vivo de miel san marcos  aprovechando el d a,por ac les pa o mi cover del concierto en vivo de miel san marcos aprovechando el d a,por ac le pa o mi cover del concierto en vivo de miel san marcos aprovechando el d a,por ac le pa o mi cover del concierto en vivo de miel san marco aprovechando el d a,0
901496584222932994,derrick rose  maybe 901493795140882432,derrick rose maybe 901493795140882432,derrick rose maybe 901493795140882432,derrick rose mayb 901493795140882432,0
901496095804727296,for those asking   yeah  we good   king s bierhaus   the heights,for those asking yeah we good king s bierhaus the heights,for those asking yeah we good king s bierhaus the height,for those ask yeah we good king s bierhau the height,0
901496025206054912,happybi hdayharden  jharden13 saintarnoldbrewing  happybirthday  drinktothatbeard  college,happybi hdayharden jharden13 saintarnoldbrewing happybirthday drinktothatbeard college,happybi hdayharden jharden13 saintarnoldbrewing happybirthday drinktothatbeard college,happybi hdayharden jharden13 saintarnoldbrew happybirthday drinktothatbeard colleg,0
901495970638311424,haute   haute  nationalipaday      beergirlhtx  craftbeerlover  craftbeergirls  beerstagram,haute haute nationalipaday beergirlhtx craftbeerlover craftbeergirls beerstagram,haute haute nationalipaday beergirlhtx craftbeerlover craftbeergirls beerstagram,haut haut nationalipaday beergirlhtx craftbeerlov craftbeergirl beerstagram,0
901495911297277953,instapizza  hurricanefood  southwest houston  tx,instapizza hurricanefood southwest houston tx,instapizza hurricanefood southwest houston tx,instapizza hurricanefood southwest houston tx,0
901495834021421056,a teeny tiny amount of my time is spent taking photos to post on instagram  and the rest is,a teeny tiny amount of my time is spent taking photos to post on instagram and the rest is,a teeny tiny amount of my time is spent taking photo to post on instagram and the rest is,a teeni tini amount of my time is spent take photo to post on instagram and the rest is,0
901495829730656257,when it s raining  but you can t be bothered to put on pants  dress and rain boots  it is,when it s raining but you can t be bothered to put on pants dress and rain boots it is,when it s raining but you can t be bothered to put on pant dress and rain boot it is,when it s rain but you can t be bother to put on pant dress and rain boot it is,0
901495114693922817,hope everyone in houston is staying high and dry right now  if you ve got cabin fever and,hope everyone in houston is staying high and dry right now if you ve got cabin fever and,hope everyone in houston is staying high and dry right now if you ve got cabin fever and,hope everyon in houston is stay high and dri right now if you ve got cabin fever and,0
901495002190270464,happy  nationaldogday to my sweet boy  he gives me a run for my money on the daily and never,happy nationaldogday to my sweet boy he gives me a run for my money on the daily and never,happy nationaldogday to my sweet boy he give me a run for my money on the daily and never,happi nationaldogday to my sweet boy he give me a run for my money on the daili and never,0
901495001602859008,bellavizsla loves having lucy girl in town  we re all safe and even walked to breakfast  alden,bellavizsla loves having lucy girl in town we re all safe and even walked to breakfast alden,bellavizsla love having lucy girl in town we re all safe and even walked to breakfast alden,bellavizsla love have luci girl in town we re all safe and even walk to breakfast alden,0
